_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
659fead0f8d3bd59510a6c3d||35.36|83.64|58.56|71.83|32,3,1,0|words|10|-1|0|10.86|0|0|false|false|english|none|normal|false|false|false||1704979152000
659feabaf8d3bd59510a6b39||25.48|89.83|28.02|4.43|50,1,0,0|words|10|-1|0|23.55|10|0|false|false|english|none|normal|false|false|false||1704979130000
659feaa1f8d3bd59510a69fa||55.29|91.07|55.29|58.69|51,0,0,0|words|10|-1|0|11.07|0|0|false|false|english|none|normal|false|false|false||1704979104000
659fea33f8d3bd59510a64ed||40.56|85.11|55.31|64.77|33,3,0,0|words|10|-1|0|9.76|0|0|false|false|english|none|normal|false|false|false||1704978995000
659fea26f8d3bd59510a644e||46.46|78.57|56.66|70.25|41,5,1,1|words|10|-1|0|10.59|0|0|false|false|english|none|normal|false|false|false||1704978982000
659fe7cbf8d3bd59510a49d8||60.14|94.55|67.66|75.95|48,1,0,0|words|10|-1|1|9.58|0|5.26|false|false|english|none|normal|false|false|false||1704978379000
659fe7b8f8d3bd59510a4906||42.91|86.44|46.72|68.43|45,0,0,1|words|10|-1|0|12.59|0|0|false|false|english|none|normal|false|false|false||1704978360000
659fe7a8f8d3bd59510a4858||45.24|88.71|48.79|58.78|51,0,0,1|words|10|-1|0|13.53|0|0|false|false|english|none|normal|false|false|false||1704978344000
659fe73ef8d3bd59510a43f8||33.07|91.49|37.21|24.87|40,1,0,0|words|10|-1|0|14.51|4|0|false|false|english|none|normal|false|false|false||1704978238000
659fe726f8d3bd59510a42cd||67.61|91.11|72.68|56.55|40,1,0,0|words|10|-1|0|7.1|0|0|false|false|english|none|normal|false|false|false||1704978214000
659fe668f8d3bd59510a3b11||56.44|87.93|63.35|71.88|49,2,1,0|words|10|-1|0|10.42|0|0|false|false|english|none|normal|false|false|false||1704978024000
659fe5e7f8d3bd59510a3565||59.16|90.38|67.42|71.72|43,2,1,0|words|10|-1|0|8.72|0|0|false|false|english|none|normal|false|false|false||1704977895000
659fe55cf8d3bd59510a2f63||55.4|93.33|55.4|61.5|56,0,0,0|words|10|-1|0|12.13|0|0|false|false|english|none|normal|false|false|false||1704977756000
659faef7f8d3bd5951083a5f||48.46|82.26|56.89|63.95|46,3,1,0|words|10|-1|0|11.39|0|0|false|false|english|none|normal|false|false|false||1704963831000
659faedcf8d3bd595108396f||32.27|91.58|35.91|62.69|80,1,0,0|words|10|-1|0|29.75|0|0|false|false|english|binary|normal|false|false|false||1704963804000
659fae3ff8d3bd5951083430||34.33|93.75|34.33|55.17|89,0,0,0|words|10|-1|0|31.11|0|0|false|false|english|binary|normal|false|false|false||1704963647000
659fad57f8d3bd5951082c10||46.71|88.06|46.71|58.45|56,0,0,0|words|10|-1|0|14.39|0|0|false|false|english|plus_one|normal|false|false|false||1704963415000
659fad3cf8d3bd5951082b3e||39.53|91.07|39.53|56.01|40,0,0,0|words|10|-1|0|12.14|0|0|false|false|english|nospace|normal|false|false|false||1704963388000
659fad26f8d3bd5951082a9a||52.16|91.07|52.16|73.51|50,0,0,0|words|10|-1|0|11.5|0|0|false|false|english|nausea|normal|false|false|false||1704963366000
659fad17f8d3bd5951082a23||39.1|78.57|49.39|66.14|38,4,0,1|words|10|-1|0|11.66|0|0|false|false|english|nausea|normal|false|false|false||1704963351000
659facbdf8d3bd59510826fb||41.85|88.71|47.83|51.8|49,1,0,0|words|10|-1|0|14.05|0|0|false|false|english|earthquake|normal|false|false|false||1704963261000
659fac9ff8d3bd595108260b||32.16|75|36.02|44.04|50,3,0,0|words|10|-1|0|18.66|0|0|false|false|english|crt|normal|false|false|false||1704963231000
659fac5ff8d3bd59510823e9||38.83|96.74|38.83|68.95|89,0,0,0|words|10|-1|0|27.5|0|0|false|false|english|binary|normal|false|false|false||1704963167000
659fac3ef8d3bd59510822a4||24.43|90.29|27.48|39.08|80,0,1,0|words|10|-1|0|39.3|0|0|false|false|english|binary|normal|false|false|false||1704963134000
659fac02f8d3bd595108209f||13.62|82.14|17.03|34.19|32,4,0,0|words|10|-1|0|28.19|1|0|false|false|english|arrows|normal|false|false|false||1704963074000
659fa8c0f8d3bd59510802f3||42.09|82.46|42.09|50.16|45,0,0,0|words|10|-1|0|12.83|0|0|false|false|english|none|normal|false|false|false||1704962240000
659fa810f8d3bd595107fd17||37.43|79.25|53.31|57.51|33,3,0,2|words|10|-1|0|10.58|0|0|false|false|english|none|normal|false|false|false||1704962064000
659fa7f0f8d3bd595107fbf9||50.87|86.44|55.29|51.45|46,1,0,0|words|10|-1|0|10.85|0|0|false|false|english|none|normal|false|false|false||1704962032000
659fa6cef8d3bd595107f278||35.61|83.65|37.37|60.7|81,0,0,1|quote|6418|0|1|27.29|0|0.96|false|false|english|none|normal|false|false|false||1704961742000
659fa695f8d3bd595107f093||48.42|88.46|59.92|71.83|80,3,1,2|quote|5461|0|0|19.83|0|0|false|false|english|none|normal|false|false|false||1704961685000
659fa678f8d3bd595107efa5||47.43|93.75|54.51|73.19|67,2,0,1|quote|4981|0|0|16.95|0|0|false|false|english|none|normal|false|false|false||1704961656000
659fa61cf8d3bd595107ec9c||34.37|88.04|37.11|45.86|75,1,0,0|quote|6599|0|0|26.19|0|0|false|false|english|none|normal|false|false|false||1704961564000
659fa5f9f8d3bd595107eb7b||35.16|81.16|42.33|57.25|49,3,1,0|quote|5138|0|0|16.72|0|0|false|false|english|none|normal|false|false|false||1704961529000
659fa5e1f8d3bd595107eabc||55.29|92.31|55.29|63.09|96,0,0,0|quote|51|0|0|20.84|0|0|false|false|english|none|normal|false|false|false||1704961505000
659fa5b6f8d3bd595107e96b||54.56|89.47|60.37|55.12|47,1,0,1|quote|5192|0|0|10.34|0|0|false|false|english|none|normal|false|false|false||1704961462000
659fa5a5f8d3bd595107e8ee||51.39|93.62|51.39|63.9|44,0,0,0|quote|6948|0|0|10.27|0|0|false|false|english|none|normal|false|false|false||1704961445000
659fa53ef8d3bd595107e58d||52.58|91.3|64.05|77.67|55,2,0,1|quote|77|0|0|12.55|0|0|false|false|english|none|normal|false|false|false||1704961342000
659fa52ef8d3bd595107e50a||47.09|87.01|53.92|70.03|62,3,1,0|quote|6652|0|0|15.8|0|0|false|false|english|none|normal|false|false|false||1704961326000
659fa51af8d3bd595107e461||32.25|80|33.98|61.59|56,1,0,1|quote|6617|0|0|20.84|0|0|false|false|english|none|normal|false|false|false||1704961306000
659fa500f8d3bd595107e398||34.27|81.55|40.29|49.08|74,3,0,1|quote|6594|0|0|25.91|0|0|false|false|english|none|normal|false|false|false||1704961280000
659fa4c0f8d3bd595107e17b||42.25|90.14|54.43|59.92|52,2,0,0|quote|3221|0|0|14.77|0|0|false|false|english|none|normal|false|false|false||1704961216000
659fa49df8d3bd595107e06a||33.07|81.92|40.67|57.45|187,12,2,4|quote|4814|1|0|67.86|0|0|false|false|english|none|normal|false|false|false||1704961181000
659fa41df8d3bd595107dc55||44.38|94.12|50.29|61.99|45,2,0,0|words|10|-1|2|12.17|0|14.14|false|false|english|none|normal|false|false|false||1704961053000
659fa2b0f8d3bd595107d0b5||50.07|83.67|62.59|70.02|36,2,0,0|words|10|-1|0|8.63|0|0|false|false|english|none|normal|false|false|false||1704960688000
659fa2a5f8d3bd595107d050||46.88|85.48|46.88|54.32|52,0,0,0|words|10|-1|0|13.31|0|0|false|false|english|none|normal|false|false|false||1704960677000
659fa296f8d3bd595107cfd3||54.93|88.46|59.92|64.58|44,1,1,0|words|10|-1|1|9.61|0|2.49|false|false|english|none|normal|false|false|false||1704960662000
659fa253f8d3bd595107cd90||42.67|84.91|58.08|65.94|36,2,0,1|words|10|-1|0|10.12|0|0|false|false|english|none|normal|false|false|false||1704960595000
659fa247f8d3bd595107cd26||43.22|81.82|50|58.7|51,5,1,0|words|10|-1|0|14.16|0|0|false|false|english|none|normal|false|false|false||1704960583000
659fa237f8d3bd595107cc87||40.13|81.82|47.5|72.02|49,2,1,0|words|10|-1|0|14.65|0|0|false|false|english|none|normal|false|false|false||1704960567000
659fa225f8d3bd595107cbeb||60.8|84.62|81.07|84.23|39,5,1,0|words|10|-1|0|7.7|0|0|false|false|english|none|normal|false|false|false||1704960549000
659fa21bf8d3bd595107cb94||61.07|92.16|69.21|70.69|45,2,1,0|words|10|-1|0|8.84|0|0|false|false|english|none|normal|false|false|false||1704960539000
659fa203f8d3bd595107cac2||58.09|92|58.09|61.88|46,0,0,0|words|10|-1|1|9.5|0|2.95|false|false|english|none|normal|false|false|false||1704960515000
659fa1e2f8d3bd595107c9cb||60.61|95.16|66.02|70.61|56,1,0,0|words|10|-1|0|11.09|0|0|false|false|english|none|normal|false|false|false||1704960482000
659fa1d4f8d3bd595107c95a||55.53|93.1|62.19|71.5|50,1,0,0|words|10|-1|1|10.81|0|1.21|false|false|english|none|normal|false|false|false||1704960468000
659fa0a2f8d3bd595107bff3||63.39|93.1|63.39|63.76|54,0,0,0|words|10|-1|0|10.22|0|0|false|false|english|none|normal|false|false|false||1704960162000
659fa095f8d3bd595107bf82||47.63|82.46|61.24|71.03|42,4,1,0|words|10|-1|0|10.58|0|0|false|false|english|none|normal|false|false|false||1704960149000
659fa082f8d3bd595107bedf||63.75|96.55|63.75|78.33|56,0,0,0|words|10|-1|0|10.54|0|0|false|false|english|none|normal|false|false|false||1704960130000
659fa04cf8d3bd595107bd04||57.56|91.49|66.42|63.04|39,1,0,0|words|10|-1|0|8.13|0|0|false|false|english|none|normal|false|false|false||1704960076000
659f9fbff8d3bd595107b856||40.23|76.36|55.88|64.17|36,2,5,0|words|10|-1|0|10.74|0|0|false|false|english|none|normal|false|false|false||1704959935000
659f9ea6f8d3bd595107af75|true|76.38|100|76.38|82.14|57,0,0,0|words|10|-1|0|8.96|0|0|false|false|english|none|normal|false|false|false||1704959654000
659f9e2af8d3bd595107ab8e||48.5|82.76|55.11|61.15|44,2,1,0|words|10|-1|0|10.89|0|0|false|false|english|none|normal|false|false|false||1704959530000
659f9d55f8d3bd595107a466|true|66.26|86.79|75.5|73.6|43,1,1,0|words|10|-1|0|7.79|0|0|false|false|english|none|normal|false|false|false||1704959317000
659f9d07f8d3bd595107a1bd||45.75|85.71|45.75|58.92|59,0,0,0|words|10|-1|0|15.47|0|0|false|false|english|none|normal|false|false|false||1704959239000
659f9cf3f8d3bd595107a11b||42.08|82.86|49.51|58.51|51,1,1,0|words|10|-1|0|14.54|0|0|false|false|english|none|normal|false|false|false||1704959219000
659f9ce1f8d3bd595107a066||43.04|77.97|55.95|65.31|40,3,1,0|words|10|-1|0|11.15|0|0|false|false|english|none|normal|false|false|false||1704959201000
659f9cd0f8d3bd5951079fd1||55.46|91.84|66.55|67.92|40,1,0,1|words|10|-1|0|8.65|0|0|false|false|english|none|normal|false|false|false||1704959184000
659f9cc0f8d3bd5951079f4f||51.51|84.21|70.83|71.66|40,4,1,0|words|10|-1|0|9.32|0|10.21|false|false|english|none|normal|false|false|false||1704959168000
659f9c90f8d3bd5951079d94||64.82|94.23|64.82|81.67|48,0,0,0|words|10|-1|0|8.89|0|0|false|false|english|none|normal|false|false|false||1704959120000
659f9aacf8d3bd5951078d72||55.69|88.24|63.65|64.44|42,2,0,0|words|10|-1|0|9.05|0|0|false|false|english|none|normal|false|false|false||1704958636000
659f9a9cf8d3bd5951078cef||47.49|84.91|62.49|69.31|38,3,0,1|words|10|-1|0|9.6|0|0|false|false|english|none|normal|false|false|false||1704958620000
659f9a8ef8d3bd5951078c81||47.71|88.14|54.07|60.67|45,1,0,0|words|10|-1|0|11.32|0|0|false|false|english|none|normal|false|false|false||1704958606000
659f9a0ff8d3bd59510788d7||53.83|91.07|63.62|72.27|44,1,0,0|words|10|-1|0|9.81|0|0|false|false|english|none|normal|false|false|false||1704958479000
659f99fef8d3bd5951078838|true|47.16|85.71|56.75|67.51|59,3,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1704958462000
659f99e1f8d3bd5951078764||49.36|79.66|56.71|68.43|47,5,1,0|words|10|-1|0|11.43|0|0|false|false|english|none|normal|false|false|false||1704958433000
659f998ef8d3bd59510784fa||48.5|83.02|61.26|68.38|38,2,0,0|words|10|-1|0|9.4|0|0|false|false|english|none|normal|false|false|false||1704958350000
659f997bf8d3bd5951078471||33.58|77.36|63.43|68.43|27,5,2,0|words|10|-1|0|9.65|0|0|false|false|english|none|normal|false|false|false||1704958331000
659f98dbf8d3bd5951077fb0||52.75|85.19|61.34|72.33|43,5,0,1|words|10|-1|0|9.78|0|0|false|false|english|none|normal|false|false|false||1704958171000
659d9885f8d3bd5951f47078||42.65|87.72|46.36|77.58|46,1,0,0|words|10|-1|0|12.94|0|0|false|false|english|none|normal|false|false|false||1704827013000
659d9746f8d3bd5951f4608e||47.63|91.38|55.92|67.13|46,1,0,0|words|10|-1|0|11.59|0|0|false|false|english|none|normal|false|false|false||1704826694000
659d9739f8d3bd5951f45fe2||34.59|75.76|49.67|59.13|39,3,1,0|words|10|-1|0|13.53|0|0|false|false|english|none|normal|false|false|false||1704826681000
659d9687f8d3bd5951f457ac||58.22|100|58.22|60.89|45,0,0,0|words|10|-1|0|9.28|0|0|false|false|english|none|normal|false|false|false||1704826503000
659d967cf8d3bd5951f45722||38.31|80.6|46.3|55.99|48,3,0,0|words|10|-1|1|15.03|0|12.1|false|false|english|none|normal|false|false|false||1704826492000
659d963df8d3bd5951f45409|true|65.89|92.31|73.21|63.73|45,1,0,0|words|10|-1|0|8.2|0|0|false|false|english|none|normal|false|false|false||1704826429000
659d962ff8d3bd5951f45357||46.96|92.59|59.88|57.97|40,0,1,1|words|10|-1|0|10.22|0|0|false|false|english|none|normal|false|false|false||1704826415000
659d9603f8d3bd5951f45128|true|35.64|81.45|49.16|67.96|145,12,2,2|custom|custom|-1|0|48.83|0|0|false|false|english|none|normal|false|false|false||1704826371000
659d95aef8d3bd5951f44d21||49.58|90.07|56.78|71.68|124,4,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704826286000
659d9554f8d3bd5951f4485e||43.18|86.67|49.58|59.96|108,6,1,1|time|30|-1|0|30.01|1|0|false|false|english|none|normal|false|false|false||1704826196000
659d951ef8d3bd5951f445a9||35.2|77.3|48.8|61.5|88,6,2,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1704826142000
659d9430f8d3bd5951f43968||37.19|81.33|54.38|64.61|93,9,2,0|time|30|-1|0|30.01|0|0|false|false|dutch|none|normal|false|false|false||1704825904000
659d9397f8d3bd5951f43137|true|45.58|81.33|52.78|58.72|114,9,2,0|time|30|-1|0|30.01|0|0|false|false|dutch|none|normal|false|false|false||1704825751000
659d933af8d3bd5951f42c73||39.98|82.07|53.58|67.47|100,9,1,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704825658000
659d8176f8d3bd5951f33977||37.19|78.77|53.19|61.13|93,13,2,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704821110000
659d8081f8d3bd5951f32c11||45.58|85.52|53.18|69.74|114,6,1,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704820865000
659d805ef8d3bd5951f32a30||45.59|85.81|53.99|61.23|114,4,1,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704820830000
659d801df8d3bd5951f326bf||38.39|79.75|60.78|65.84|96,10,4,2|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704820765000
659d6eb4f8d3bd5951f2334f||48.37|86.99|53.17|63.74|121,5,1,1|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1704816308000
659d6e02f8d3bd5951f22a22||52.37|90.97|56.77|66.45|131,1,0,1|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1704816130000
659d6ddaf8d3bd5951f2281c||37.59|81.46|57.18|64.29|94,10,3,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704816090000
659d27d8f8d3bd5951ef19e5||42.4|87.12|48|46.2|106,2,1,1|time|30|-1|0|30|2|0|false|false|english|none|normal|false|false|false||1704798168000
659d2740f8d3bd5951ef1511||46.8|87.84|56.8|59.17|117,6,3,0|time|30|-1|1|30|0|7.05|false|false|english|none|normal|false|false|false||1704798015000
659d26b0f8d3bd5951ef0ff5||45.59|83.01|54.79|63.73|114,7,2,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704797872000
659d25eff8d3bd5951ef08ef|true|53.2|90.51|59.2|69.41|133,1,1,1|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1704797679000
659d24c1f8d3bd5951eefe57||44.4|85.31|51.59|66.32|111,5,0,1|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1704797377000
659d248af8d3bd5951eefc2f|true|47.59|88.32|47.59|69.2|119,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704797322000
659d245cf8d3bd5951eefa95||42.38|80|54.77|67.35|106,12,4,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704797276000
659d2319f8d3bd5951eeef21||41.58|82.98|49.98|67.9|104,3,3,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1704796953000
659d22b5f8d3bd5951eeeb51||31.74|78.05|37.84|52.65|26,1,0,0|quote|5098|0|1|9.83|0|6.82|false|false|english|none|normal|false|false|false||1704796853000
6592f6c2a65b7d25a1913d34||40.75|90.78|41.32|56.73|647,1,1,0|quote|2141|3|0|190.52|2|0|false|false|english|none|normal|false|false|false||1704130242000
6592eec6a65b7d25a190fc77||69.46|98.08|75.24|69.72|48,0,0,1|quote|5192|0|0|8.29|0|0|false|false|english|none|normal|false|false|false||1704128198000
6592ed09a65b7d25a190ed40||40.26|86.15|43.35|57.29|52,1,0,0|quote|1621|0|0|15.5|0|0|false|false|english|none|normal|false|false|false||1704127753000
65909e09a65b7d25a18188ed||48.93|86.49|55.56|64.16|59,1,0,1|quote|6208|0|0|14.47|0|0|false|false|english|none|normal|false|false|false||1703976457000
65909dd2a65b7d25a181879e||35.47|84|39.67|48.81|76,2,0,0|quote|5207|0|0|25.71|0|0|false|false|english|none|normal|false|false|false||1703976402000
65909d9aa65b7d25a181863d||42.85|84.85|50.41|57.88|51,3,0,0|quote|54|0|0|14.28|1|0|false|false|english|none|normal|false|false|false||1703976346000
65909d12a65b7d25a181832f||38.2|85.12|42.46|52.97|305,11,2,4|quote|379|2|0|95.82|0|0|false|false|english|none|normal|false|false|false||1703976210000
65909affa65b7d25a181775b||40.41|86.73|41.36|52.78|85,1,0,1|quote|2049|0|0|25.24|0|0|false|false|english|none|normal|false|false|false||1703975679000
65070549b3a5cd152610d35a||26.45|77.48|34.65|52.26|100,8,0,1|quote|6622|1|0|45.36|0|0|false|false|english|none|normal|false|false|false||1694958921000
65070517b3a5cd152610d1c4||31.07|82.61|39.85|62.72|46,3,1,0|quote|3264|0|0|17.77|0|0|false|false|english|none|normal|false|false|false||1694958871000
65070143b3a5cd1526098e4a||40.74|86.21|43|52.17|72,1,0,0|quote|16|0|0|21.21|0|0|false|false|english|none|normal|false|false|false||1694957891000
65070125b3a5cd1526098d54||28.71|82.61|39.56|42.2|45,2,0,2|quote|5196|0|0|18.81|0|0|false|false|english|none|normal|false|false|false||1694957861000
6507010fb3a5cd1526098cae||35.39|78.79|46.4|53.22|45,4,0,5|quote|5196|0|0|15.26|0|0|false|false|english|none|normal|false|false|false||1694957839000
6506ff34b3a5cd1526025a7c||36.98|84.13|49.31|66.65|45,5,0,0|quote|12|0|0|14.6|0|0|false|false|english|none|normal|false|false|false||1694957364000
6506ff1db3a5cd15260259b3||40.13|80|49.49|59.84|60,7,1,1|quote|4506|0|0|17.94|0|0|false|false|english|none|normal|false|false|false||1694957341000
6506fefcb3a5cd15260258be||39.3|90.8|45.39|65.56|71,1,0,1|quote|355|0|0|21.68|0|0|false|false|english|none|normal|false|false|false||1694957308000
6506fc90b3a5cd1526024445||43.26|91.94|43.26|60.44|57,0,0,0|quote|2923|0|1|15.81|0|16.9|false|false|english|none|normal|false|false|false||1694956688000
6506fbbab3a5cd1526fb1a08||47.01|90.8|53.54|62.98|72,2,0,0|quote|6473|0|0|18.38|0|0|false|false|english|none|normal|false|false|false||1694956474000
6506fa15b3a5cd1526fb0d45||40.04|90.7|52.95|58.36|31,1,0,0|quote|5282|0|0|9.29|0|0|false|false|english|none|normal|false|false|false||1694956053000
6506fa04b3a5cd1526fb0cd3||43.07|87.67|43.07|55.72|64,0,0,0|quote|6154|0|0|17.83|0|0|false|false|english|none|normal|false|false|false||1694956036000
6506f9ecb3a5cd1526fb0c1b||39.43|83.67|45.66|60.41|38,2,0,0|quote|3814|0|2|11.56|0|253.13|false|false|english|none|normal|false|false|false||1694956012000
6506f5c6b3a5cd1526f3c8fa||46|87.1|56.77|57.18|47,2,0,1|words|10|-1|0|12.26|0|0|false|false|english|none|normal|false|false|false||1694954950000
6506f5b6b3a5cd1526f3c877||36.47|76|61.21|59.04|28,3,2,1|words|10|-1|0|9.21|0|0|false|false|english|none|normal|false|false|false||1694954934000
64e0071d296972726c354c0f||31.39|77.59|41.57|47.68|37,4,0,1|words|10|-1|0|14.15|0|0|false|false|english|none|normal|false|false|false||1692403485000
6476f2480170c3dfdc087358||35.48|86.5|43.42|57.44|353,20,1,5|quote|2938|2|0|119.4|0|0|false|false|english|none|normal|false|false|false||1685516872000
6476f19b0170c3dfdc086e96||29.58|85.05|35.52|50.43|284,14,0,4|quote|4254|2|0|115.2|5|0|false|false|english|none|normal|false|false|false||1685516699000
6476f0a40170c3dfdc086764||27.41|79.71|28.45|40.68|53,1,0,0|quote|5453|0|0|23.2|0|0|false|false|english|none|normal|false|false|false||1685516452000
6476f0820170c3dfdc053464||33.09|80.82|39.45|56.49|52,4,0,2|quote|2986|0|2|18.86|0|32.35|false|false|english|none|normal|false|false|false||1685516418000
646a63cbc7b2e74af097af81||24.56|80.72|43.73|52.91|41,4,0,3|quote|4499|0|0|20.03|0|0|false|false|english|none|normal|false|false|false||1684693963000
646a6394c7b2e74af097adb4||42.64|86.67|42.64|59.82|62,0,0,0|quote|6749|0|0|17.45|0|0|false|false|english|none|normal|false|false|false||1684693908000
646a637cc7b2e74af097acf2||41.07|88|41.07|60.66|64,0,0,0|quote|5395|0|0|18.7|0|0|false|false|english|none|normal|false|false|false||1684693884000
646a6328c7b2e74af0948218||45.51|95.24|45.51|62.55|60,0,0,0|quote|5041|0|0|15.82|0|0|false|false|english|none|normal|false|false|false||1684693800000
646a492cc7b2e74af06446d4||38.16|86.6|42.06|53.41|235,8,0,3|quote|255|1|0|73.89|1|0|false|false|english|none|normal|false|false|false||1684687148000
646a483cc7b2e74af0643fa9||48.09|89.33|51.1|63.36|64,0,1,0|quote|6|0|0|15.97|0|0|false|false|english|none|normal|false|false|false||1684686908000
646a47ebc7b2e74af0643d31||42.01|86.3|42.01|72.14|62,0,0,0|quote|5776|0|0|17.71|0|0|false|false|english|none|normal|false|false|false||1684686827000
646a47ccc7b2e74af0643c33||47.07|87.84|51.06|56.88|59,1,0,0|quote|1|0|0|15.04|0|0|false|false|english|none|normal|false|false|false||1684686796000
646a47b1c7b2e74af0643b62||46.71|89.74|46.71|56.53|68,0,0,0|quote|6208|0|0|17.47|0|0|false|false|english|none|normal|false|false|false||1684686769000
646a4764c7b2e74af06438fd||36.84|89.29|39.68|46.25|65,0,0,1|quote|6428|0|0|21.17|0|0|false|false|english|none|normal|false|false|false||1684686692000
646a4747c7b2e74af06437fc||43.1|93.94|46.07|56.86|58,0,0,1|quote|6302|0|0|16.15|0|0|false|false|english|none|normal|false|false|false||1684686663000
